from_stop_id,to_stop_id,transfer_type,min_transfer_time
1003252,1002797,2,46
1003252,1001925,2,109
1003252,1000567,2,112
1003804,1003724,2,86
1003804,1003803,2,16
1003804,1003723,2,104
1003804,1008308,2,142
1003723,1003724,2,18
1003723,1003803,2,106
1003723,1003804,2,104
1003723,1002705,2,111
1003723,1008308,2,108
1001316,1001315,2,10
1002894,1003737,2,12
1003282,1000080,2,66
1003282,1003283,2,46
1002864,1000682,2,106
1002864,1000080,2,125
1002864,1001258,2,135
1002864,1002863,2,19
1002864,1001301,2,116
1001301,1007640,2,117
1001301,1001258,2,63
1001301,1002863,2,98
1001301,1002864,2,116
1002816,1000005,2,133
1002816,1007640,2,53
1002816,1001258,2,107
1002816,1000023,2,136
1000023,1000005,2,12
1000023,1002816,2,136
1004118,1004117,2,18
1003421,1006875,2,127
1003421,1003422,2,48
1003421,1006876,2,119
1003210,1000088,2,72
1003147,1000602,2,26
1003932,1003933,2,22
1000853,1001284,2,104
1000853,1001283,2,77
1000853,1001093,2,33
1003562,1003563,2,54
1007628,1001149,2,142
1007628,1007629,2,22
1001148,1001149,2,72
1001149,1007628,2,142
1001149,1001148,2,72
1007629,1007628,2,22
1003563,1003562,2,54
1001283,1001284,2,36
1001283,1000853,2,77
1001283,1001093,2,98
1001093,1001284,2,130
1001093,1000853,2,33
1001093,1001283,2,98
1001254,1008071,2,22
1001254,1003580,2,121
1003514,1008403,2,136
1003514,1006885,2,103
1003514,1008070,2,68
1000447,1003505,2,17
1003237,1001146,2,128
1003237,1002936,2,101
1003237,1002077,2,13
1001146,1003237,2,128
1001146,1001535,2,108
1001146,1001534,2,99
1001146,1002936,2,29
1001146,1002077,2,139
1001146,1003219,2,133
1001146,1002205,2,118
1001535,1001146,2,108
1001535,1001876,2,137
1001535,1001534,2,16
1001535,1002936,2,129
1001876,1001535,2,137
1001876,1001877,2,40
1001876,1001534,2,130
1006677,1002035,2,89
1006677,1001291,2,99
1001271,1008475,2,128
1001271,1001270,2,60
1008475,1001271,2,128
1008475,1001270,2,104
1001270,1001271,2,60
1001270,1008475,2,104
1001877,1001876,2,40
1001877,1001291,2,137
1001534,1001146,2,99
1001534,1001535,2,16
1001534,1001876,2,130
1001534,1002936,2,119
1002936,1003237,2,101
1002936,1001146,2,29
1002936,1001535,2,129
1002936,1001534,2,119
1002936,1002077,2,111
1002077,1003237,2,13
1002077,1001146,2,139
1002077,1002936,2,111
1008477,1000546,2,127
1003322,1003349,2,108
1003322,1002347,2,20
1001165,1000020,2,29
1000020,1001165,2,29
1002347,1003349,2,90
1002347,1003322,2,20
1000353,1006909,2,99
1000353,1003522,2,107
1000353,1000129,2,31
1000352,1000134,2,10
1002683,1000728,2,102
1002683,1000354,2,20
1002683,1008108,2,100
1003691,1002320,2,21
1003691,1001545,2,105
1001652,1001647,2,78
1001652,1001651,2,88
1001652,1000636,2,142
1000922,1008069,2,30
1003221,1003220,2,32
1002489,1002688,2,86
1002489,1008643,2,120
1002489,1000640,2,97
1002489,1002689,2,71
1008643,1002489,2,120
1008643,1008644,2,134
1008644,1002909,2,116
1008644,1003148,2,88
1008644,1003211,2,90
1008644,1003012,2,114
1008644,1008643,2,134
1002321,1002909,2,97
1002321,1003012,2,92
1001996,1001312,2,105
1001312,1004109,2,126
1001312,1001996,2,105
1001312,1002323,2,105
1002323,1004109,2,37
1002323,1001312,2,105
1001252,1002292,2,33
1003576,1003577,2,58
1001768,1001559,2,108
1001768,1001558,2,91
1001768,1001767,2,16
1001559,1001768,2,108
1001559,1001558,2,21
1001559,1001767,2,122
1003509,1003876,2,103
1003509,1003034,2,117
1003509,1004219,2,15
1003876,1003509,2,103
1003876,1003034,2,15
1003876,1004219,2,116
1000640,1002688,2,107
1000640,1002489,2,97
1000640,1002689,2,86
1000636,1001651,2,100
1000636,1001652,2,142
1000636,1001545,2,71
1002320,1003691,2,21
1002320,1001545,2,107
1000927,1001962,2,131
1000927,1000189,2,110
1000927,1003689,2,27
1000189,1000927,2,110
1000189,1003689,2,136
1003307,1006899,2,48
1003307,1006898,2,63
1003307,1003306,2,18
1003306,1006899,2,46
1003306,1006898,2,60
1003306,1003307,2,18
1003689,1001962,2,113
1003689,1000927,2,27
1003689,1000189,2,136
1000110,1002968,2,141
1000110,1003823,2,141
1000110,1000610,2,22
1003811,1000992,2,110
1003811,1003749,2,23
1000854,1003930,2,127
1002809,1003288,2,131
1002809,1000400,2,17
1003288,1002809,2,131
1003288,1003289,2,59
1003288,1000400,2,139
1000193,1000445,2,128
1000193,1008295,2,118
1000193,1000194,2,24
1000193,1003289,2,135
1000445,1000193,2,128
1000445,1008295,2,22
1000445,1000194,2,129
1000445,1003631,2,134
1001543,1003963,2,116
1001543,1008296,2,21
1003964,1003963,2,52
1003287,1000475,2,81
1000251,1000252,2,37
1004084,1000188,2,115
1004084,1000591,2,111
1004084,1004085,2,23
1000188,1004084,2,115
1000188,1000591,2,26
1000188,1004085,2,130
1000214,1003969,2,45
1000592,1001612,2,26
1003970,1001465,2,18
1003319,1000215,2,119
1001304,1001303,2,36
1002803,1008297,2,17
1001429,1002496,2,23
1004063,1002379,2,43
1001841,1001356,2,69
1000163,1000164,2,20
1000560,1000561,2,39
1002439,1002493,2,19
1001458,1001459,2,20
1002283,1001840,2,23
1000667,1002691,2,38
1001463,1001464,2,33
1002040,1002682,2,138
1002040,1002039,2,25
1000851,1002682,2,28
1001745,1001746,2,41
1001289,1001288,2,25
1003598,1000571,2,48
1008298,1001879,2,36
1003296,1001684,2,28
1001068,1002421,2,40
1002725,1002657,2,45
1002370,1002371,2,55
1008299,1001320,2,24
1001439,1001438,2,61
1003302,1003599,2,139
1003302,1003600,2,133
1003302,1003303,2,25
1003599,1003302,2,139
1003599,1003600,2,19
1001930,1001934,2,21
1001310,1004105,2,33
1002441,1002442,2,21
1001836,1001448,2,27
1003127,1003126,2,18
1003126,1003127,2,18
1001448,1001836,2,27
1002442,1002441,2,21
1004105,1001310,2,33
1001934,1001930,2,21
1003600,1003302,2,133
1003600,1003599,2,19
1003303,1003302,2,25
1001438,1001439,2,61
1001320,1008299,2,24
1002371,1002370,2,55
1002371,1002657,2,116
1002657,1002725,2,45
1002657,1002371,2,116
1002421,1001068,2,40
1001684,1003296,2,28
1001879,1008298,2,36
1000571,1003598,2,48
1001288,1001289,2,25
1001746,1001745,2,41
1002682,1002040,2,138
1002682,1000851,2,28
1002039,1002040,2,25
1001464,1001463,2,33
1002691,1000667,2,38
1001840,1002283,2,23
1001459,1001458,2,20
1002493,1002439,2,19
1000561,1000560,2,39
1000164,1000163,2,20
1001356,1001841,2,69
1002379,1004063,2,43
1002496,1001429,2,23
1002496,1004064,2,128
1004064,1002496,2,128
1008297,1002803,2,17
1001303,1001304,2,36
1000215,1003319,2,119
1001465,1003970,2,18
1001612,1000592,2,26
1003969,1000214,2,45
1000591,1004084,2,111
1000591,1000188,2,26
1000591,1004085,2,121
1004085,1004084,2,23
1004085,1000188,2,130
1004085,1000591,2,121
1000252,1000251,2,37
1000475,1003287,2,81
1003963,1001543,2,116
1003963,1003964,2,52
1003963,1008296,2,127
1008296,1001543,2,21
1008296,1003963,2,127
1008295,1000193,2,118
1008295,1000445,2,22
1008295,1000194,2,116
1008295,1003631,2,139
1000194,1000193,2,24
1000194,1000445,2,129
1000194,1008295,2,116
1003289,1003288,2,59
1003289,1000193,2,135
1000400,1002809,2,17
1000400,1003288,2,139
1000563,1002811,2,108
1000563,1001282,2,71
1000563,1009090,2,37
1002811,1000563,2,108
1002811,1001282,2,45
1007631,1007630,2,13
1000402,1001159,2,27
1003979,1001328,2,131
1001718,1001328,2,89
1003451,1001226,2,38
1001597,1001598,2,35
1001609,1001357,2,19
1001357,1001609,2,19
1001717,1002831,2,21
1003313,1007633,2,33
1001339,1002824,2,129
1003136,1002038,2,34
1007634,1007635,2,53
1003911,1003912,2,32
1004067,1002552,2,30
1000607,1003440,2,17
1001314,1003316,2,120
1001314,1007636,2,88
1001314,1002765,2,27
1003316,1001314,2,120
1003316,1007636,2,37
1003316,1002765,2,141
1002747,1002034,2,47
1001287,1002804,2,21
1004012,1004013,2,121
1002190,1003840,2,50
1001552,1001553,2,34
1007637,1001344,2,60
1000954,1003365,2,68
1003364,1003228,2,62
1003978,1000295,2,37
1004094,1004093,2,37
1001363,1003543,2,106
1002026,1004267,2,120
1002026,1000923,2,96
1002026,1003366,2,57
1007638,1001750,2,15
1000923,1004267,2,34
1000923,1002026,2,96
1003366,1002026,2,57
1003543,1001363,2,106
1004093,1004094,2,37
1000295,1003978,2,37
1003228,1003364,2,62
1003365,1000954,2,68
1001344,1007637,2,60
1001553,1001552,2,34
1003840,1002190,2,50
1004013,1004012,2,121
1002804,1001287,2,21
1002034,1002747,2,47
1007636,1001314,2,88
1007636,1003316,2,37
1007636,1002765,2,107
1002765,1001314,2,27
1002765,1003316,2,141
1002765,1007636,2,107
1003440,1000607,2,17
1002552,1004067,2,30
1003912,1003911,2,32
1007635,1007634,2,53
1002038,1003136,2,34
1002824,1001339,2,129
1007633,1003313,2,33
1002831,1001717,2,21
1001598,1001597,2,35
1001226,1003451,2,38
1001328,1003979,2,131
1001328,1001718,2,89
1001159,1000402,2,27
1007630,1007631,2,13
1001282,1000563,2,71
1001282,1002811,2,45
1001282,1009090,2,107
1009090,1000563,2,37
1009090,1001282,2,107
1001689,1001690,2,99
1003430,1000686,2,100
1000686,1003430,2,100
1000780,1000781,2,39
1000781,1000780,2,39
1003241,1004066,2,139
1004066,1003241,2,139
1004066,1003939,2,118
1004260,1004259,2,49
1003332,1002515,2,24
1003923,1003922,2,65
1006173,1006172,2,43
1008703,1009056,2,27
1001791,1001792,2,39
1000612,1000613,2,68
1000612,1000103,2,81
1000613,1000612,2,68
1000613,1000103,2,14
1000574,1002306,2,92
1002306,1000574,2,92
1000103,1000612,2,81
1000103,1000613,2,14
1001580,1001564,2,127
1001564,1001580,2,127
1003926,1002884,2,103
1002884,1003926,2,103
1001792,1001791,2,39
1000984,1001978,2,40
1001008,1004159,2,92
1002031,1002032,2,28
1002032,1002031,2,28
1004159,1001008,2,92
1001978,1000984,2,40
1006172,1006173,2,43
1005058,1005057,2,13
1005056,1005055,2,29
1000879,1000878,2,29
1000907,1001848,2,118
1000907,1000906,2,84
1001849,1001994,2,133
1001995,1003263,2,107
1001995,1003262,2,127
1001995,1001994,2,84
1003263,1001995,2,107
1003263,1003262,2,28
1002145,1002146,2,28
1005055,1005056,2,29
1005057,1005058,2,13
1002768,1002767,2,60
1002768,1006286,2,101
1002228,1002767,2,123
1003495,1008435,2,110
1002166,1002139,2,127
1002139,1002166,2,127
1002767,1002768,2,60
1002767,1002228,2,123
1003913,1006286,2,138
1002156,1002207,2,108
1002143,1002144,2,105
1002143,1002154,2,25
1002143,1002207,2,121
1002153,1003310,2,107
1002153,1002144,2,62
1002141,1003310,2,91
1006576,1006574,2,22
1002514,1002430,2,28
1001985,1001986,2,30
1001742,1001939,2,27
1000432,1000433,2,26
1000432,1001939,2,141
1000338,1000339,2,20
1000849,1006575,2,50
1002345,1008639,2,10
1003258,1002346,2,143
1003258,1001722,2,15
1002344,1002346,2,17
1002344,1001722,2,140
1003980,1003998,2,23
1003030,1003029,2,10
1002221,1002230,2,22
1003648,1002926,2,112
1003648,1003647,2,21
1002926,1003648,2,112
1002926,1002924,2,61
1002926,1003647,2,113
1002223,1003028,2,80
1002223,1003027,2,86
1002223,1002222,2,20
1002223,1002924,2,106
1003028,1002223,2,80
1003028,1003027,2,11
1003028,1002222,2,93
1003819,1004208,2,135
1003819,1003820,2,100
1004208,1003819,2,135
1004208,1003820,2,37
1003820,1003819,2,100
1003820,1004208,2,37
1003027,1002223,2,86
1003027,1003028,2,11
1003027,1002222,2,101
1002222,1002223,2,20
1002222,1003028,2,93
1002222,1003027,2,101
1002222,1002924,2,88
1002924,1002926,2,61
1002924,1002223,2,106
1002924,1002222,2,88
1003647,1003648,2,21
1003647,1002926,2,113
1002230,1002221,2,22
1003029,1003030,2,10
1003998,1003980,2,23
1002346,1003258,2,143
1002346,1002344,2,17
1002346,1001722,2,134
1001722,1003258,2,15
1001722,1002344,2,140
1001722,1002346,2,134
1008639,1002345,2,10
1006575,1000849,2,50
1000339,1000338,2,20
1000433,1000432,2,26
1000433,1001939,2,121
1001986,1001985,2,30
1006574,1006576,2,22
1003310,1002153,2,107
1003310,1002141,2,91
1002144,1002143,2,105
1002144,1002153,2,62
1002144,1002154,2,107
1003116,1003123,2,124
1003123,1003116,2,124
1006111,1006129,2,23
1001240,1001239,2,23
1002073,1002074,2,19
1002728,1002729,2,46
1002510,1002511,2,92
1002511,1002510,2,92
1002729,1002728,2,46
1002074,1002073,2,19
1001239,1001240,2,23
1006129,1006111,2,23
1001497,1003921,2,114
1003921,1001497,2,114
1002154,1002143,2,25
1002154,1002144,2,107
1002154,1002207,2,115
1002207,1002156,2,108
1002207,1002143,2,121
1002207,1002154,2,115
1001939,1001742,2,27
1001939,1000432,2,141
1001939,1000433,2,121
1002430,1002514,2,28
1000025,1008309,2,137
1000025,1000977,2,48
1008309,1000025,2,137
1008309,1002193,2,50
1001396,1004014,2,69
1001396,1002193,2,129
1001397,1001269,2,100
1002150,1002151,2,44
1001658,1002762,2,88
1001658,1002761,2,91
1001658,1003618,2,17
1002762,1001658,2,88
1002762,1002761,2,16
1002762,1003618,2,105
1000733,1000732,2,60
1001234,1002805,2,12
1001030,1001029,2,11
1003342,1003341,2,15
1000090,1002932,2,27
1003718,1000147,2,32
1003718,1000148,2,106
1000092,1001601,2,129
1000092,1000091,2,20
1006291,1006292,2,132
1006291,1006295,2,136
1006291,1006294,2,15
1006292,1006291,2,132
1006292,1006293,2,94
1006292,1006296,2,100
1006292,1006295,2,14
1006292,1006294,2,124
1006293,1006292,2,94
1006293,1006296,2,11
1006293,1006295,2,105
1006297,1006299,2,111
1006297,1006300,2,99
1006297,1006298,2,13
1006299,1006297,2,111
1006299,1006300,2,21
1006299,1006298,2,113
1006301,1006302,2,18
1006303,1006305,2,129
1006303,1006306,2,123
1006303,1006304,2,20
1006305,1006303,2,129
1006305,1006306,2,31
1006305,1006304,2,126
1006307,1006309,2,106
1006307,1006308,2,10
1006307,1001615,2,140
1006309,1006307,2,106
1006309,1006308,2,114
1006311,1000070,2,67
1006308,1006307,2,10
1006308,1006309,2,114
1006308,1001615,2,133
1006306,1006303,2,123
1006306,1006305,2,31
1006306,1006304,2,116
1006304,1006303,2,20
1006304,1006305,2,126
1006304,1006306,2,116
1006302,1006301,2,18
1006300,1006297,2,99
1006300,1006299,2,21
1006300,1006298,2,99
1006298,1006297,2,13
1006298,1006299,2,113
1006298,1006300,2,99
1006296,1006292,2,100
1006296,1006293,2,11
1006296,1006295,2,110
1006295,1006291,2,136
1006295,1006292,2,14
1006295,1006293,2,105
1006295,1006296,2,110
1006295,1006294,2,127
1006294,1006291,2,15
1006294,1006292,2,124
1006294,1006295,2,127
1006286,1002768,2,101
1006286,1003913,2,138
1001601,1000092,2,129
1001601,1000091,2,116
1000091,1000092,2,20
1000091,1001601,2,116
1000147,1003718,2,32
1000147,1000148,2,130
1000148,1003718,2,106
1000148,1000147,2,130
1000148,1002932,2,138
1002932,1000090,2,27
1002932,1000148,2,138
1003341,1003342,2,15
1001029,1001030,2,11
1002805,1001234,2,12
1000732,1000733,2,60
1002761,1001658,2,91
1002761,1002762,2,16
1002761,1003618,2,107
1003618,1001658,2,17
1003618,1002762,2,105
1003618,1002761,2,107
1002151,1002150,2,44
1001269,1001397,2,100
1004014,1001396,2,69
1002193,1008309,2,50
1002193,1001396,2,129
1008435,1003495,2,110
1000203,1002848,2,127
1002848,1000203,2,127
1001628,1001627,2,67
1001487,1003502,2,71
1002270,1002269,2,43
1002270,1000046,2,113
1000369,1003260,2,97
1000369,1000367,2,26
1000369,1003259,2,106
1000369,1002021,2,121
1002594,1002593,2,19
1000186,1000185,2,43
1000692,1000143,2,120
1000692,1000263,2,20
1000143,1000692,2,120
1000143,1000138,2,113
1000143,1000139,2,104
1000143,1000142,2,26
1000143,1000263,2,135
1000138,1000143,2,113
1000138,1000137,2,98
1000138,1000136,2,117
1000138,1000139,2,10
1000138,1000142,2,96
1000137,1000138,2,98
1000137,1000136,2,26
1000137,1000139,2,108
1002296,1000321,2,106
1002296,1002295,2,33
1000326,1000321,2,71
1000326,1000328,2,127
1000326,1003802,2,25
1000327,1000237,2,115
1000327,1000238,2,107
1000327,1000328,2,29
1000327,1003802,2,128
1000237,1000327,2,115
1000237,1000238,2,27
1000237,1000328,2,128
1003612,1003613,2,50
1002949,1001150,2,133
1002949,1000773,2,64
1002949,1000893,2,14
1001150,1002949,2,133
1001150,1000773,2,137
1001150,1000893,2,119
1002269,1002270,2,43
1000046,1002270,2,113
1003502,1001487,2,71
1001627,1001628,2,67
1001588,1001589,2,17
1001586,1001587,2,17
1002548,1002549,2,72
1002516,1003585,2,25
1008306,1008307,2,30
1000361,1003071,2,85
1000361,1003072,2,85
1000361,1002648,2,30
1003071,1000361,2,85
1003071,1003072,2,29
1003071,1002648,2,91
1003786,1003787,2,66
1009088,1009089,2,37
1008503,1008504,2,63
1009084,1003447,2,104
1009084,1009085,2,30
1003447,1009084,2,104
1003447,1003448,2,49
1003447,1009085,2,112
1003041,1006126,2,114
1003041,1003836,2,102
1003041,1003020,2,17
1003041,1003448,2,105
1006126,1003041,2,114
1006126,1003836,2,15
1006126,1003020,2,100
1003729,1003730,2,12
1003730,1003729,2,12
1003836,1003041,2,102
1003836,1006126,2,15
1003836,1003020,2,87
1003020,1003041,2,17
1003020,1006126,2,100
1003020,1003836,2,87
1003020,1003448,2,119
1003448,1003447,2,49
1003448,1003041,2,105
1003448,1003020,2,119
1009085,1009084,2,30
1009085,1003447,2,112
1008504,1008503,2,63
1009089,1009088,2,37
1003787,1003786,2,66
1003072,1000361,2,85
1003072,1003071,2,29
1003072,1002648,2,81
1002648,1000361,2,30
1002648,1003071,2,91
1002648,1003072,2,81
1008307,1008306,2,30
1003585,1002516,2,25
1002549,1002548,2,72
1001587,1001586,2,17
1001589,1001588,2,17
1008304,1008305,2,113
1008305,1008304,2,113
1001091,1006670,2,23
1000938,1006648,2,47
1003079,1000556,2,99
1000556,1003079,2,99
1000556,1000319,2,142
1000319,1000556,2,142
1000319,1000674,2,103
1000674,1000319,2,103
1004224,1003267,2,58
1003856,1008075,2,70
1003267,1004224,2,58
1008104,1006016,2,46
1000171,1000172,2,36
1000951,1000950,2,36
1001488,1000905,2,11
1000905,1001488,2,11
1000950,1000951,2,36
1000172,1000171,2,36
1006016,1008104,2,46
1003831,1008232,2,134
1003831,1003832,2,59
1003549,1003548,2,15
1003734,1003755,2,15
1001483,1001484,2,9
1002769,1002770,2,11
1001525,1002800,2,52
1000306,1000305,2,39
1004282,1004269,2,67
1000322,1000323,2,34
1000037,1006635,2,127
1000037,1000038,2,65
1008402,1006638,2,113
1008402,1001216,2,83
1000740,1008401,2,65
1003915,1003916,2,30
1000358,1000357,2,23
1003083,1003082,2,24
1008398,1001730,2,85
1008398,1001731,2,124
1008398,1008397,2,23
1008398,1002596,2,124
1001730,1008398,2,85
1001730,1001731,2,41
1001730,1008397,2,80
1001731,1008398,2,124
1001731,1001730,2,41
1001731,1008397,2,116
1008397,1008398,2,23
1008397,1001730,2,80
1008397,1001731,2,116
1003082,1003083,2,24
1000357,1000358,2,23
1003916,1003915,2,30
1008401,1000740,2,65
1001216,1001566,2,139
1001216,1006638,2,133
1001216,1008402,2,83
1003756,1008224,2,122
1000038,1000037,2,65
1004269,1004282,2,67
1000305,1000306,2,39
1002800,1001525,2,52
1002770,1002769,2,11
1001484,1001483,2,9
1003755,1003734,2,15
1003548,1003549,2,15
1003832,1008092,2,115
1003832,1008498,2,120
1003832,1008497,2,95
1003832,1003831,2,59
1006551,1002677,2,95
1006552,1006553,2,42
1006554,1006555,2,53
1006556,1006557,2,35
1006558,1006559,2,22
1006560,1006561,2,22
1006562,1006662,2,68
1006562,1006563,2,15
1006564,1006565,2,12
1006564,1000393,2,115
1006564,1000392,2,107
1006567,1006566,2,14
1006565,1006564,2,12
1006565,1000393,2,126
1006565,1000392,2,117
1006563,1006662,2,72
1006563,1006562,2,15
1006561,1006560,2,22
1006559,1006558,2,22
1006557,1006556,2,35
1006555,1006554,2,53
1006553,1006552,2,42
1006526,1006026,2,108
1006590,1006025,2,25
1006591,1001938,2,106
1002078,1002079,2,20
1002078,1006527,2,130
1003239,1003238,2,21
1004150,1002960,2,26
1003292,1002802,2,42
1003292,1003291,2,122
1002187,1003290,2,24
1002187,1003291,2,106
1004306,1002123,2,134
1004306,1002122,2,105
1004306,1008641,2,43
1002123,1004306,2,134
1002123,1002122,2,39
1002758,1002364,2,58
1001860,1001859,2,47
1004185,1009083,2,35
1008642,1000883,2,136
1000883,1008642,2,136
1009083,1004185,2,35
1001859,1001860,2,47
1002364,1002758,2,58
1002122,1004306,2,105
1002122,1002123,2,39
1002122,1008641,2,142
1008641,1004306,2,43
1008641,1002122,2,142
1003290,1002187,2,24
1003290,1003291,2,110
1002802,1003292,2,42
1002802,1003291,2,99
1002960,1004150,2,26
1003238,1003239,2,21
1002079,1002078,2,20
1002079,1006527,2,130
1006527,1002078,2,130
1006527,1002079,2,130
1001804,1001805,2,77
1001508,1003347,2,39
1001508,1001382,2,102
1002237,1002638,2,26
1001308,1001221,2,67
1000513,1000524,2,43
1008361,1000075,2,18
1003475,1002735,2,22
1003367,1001031,2,56
1003367,1007087,2,101
1000706,1008362,2,70
1000706,1002163,2,124
1008362,1000706,2,70
1008362,1002163,2,63
1002163,1000706,2,124
1002163,1008362,2,63
1001031,1003367,2,56
1001031,1007087,2,64
1007087,1003367,2,101
1007087,1001031,2,64
1002735,1003475,2,22
1000075,1008361,2,18
1000524,1000513,2,43
1001221,1001308,2,67
1002638,1002237,2,26
1001805,1001804,2,77
1001382,1003347,2,140
1001382,1001508,2,102
1001380,1002564,2,87
1002564,1001380,2,87
1002564,1002565,2,84
1002565,1002564,2,84
1002677,1006551,2,95
1002677,1003198,2,127
1003198,1002677,2,127
1004228,1001581,2,114
1001581,1004228,2,114
1001581,1002567,2,136
1002567,1001581,2,136
1002200,1002595,2,82
1000043,1000903,2,137
1006520,1003558,2,118
1003558,1006520,2,118
1000544,1006174,2,107
1000903,1006519,2,110
1000903,1000043,2,137
1001784,1001785,2,78
1001578,1003392,2,119
1005769,1000836,2,118
1005769,1002865,2,109
1008646,1000944,2,93
1008646,1002012,2,26
1008646,1000836,2,90
1008646,1002865,2,100
1008646,1001247,2,86
1001077,1001845,2,22
1008434,1004272,2,137
1008434,1000671,2,120
1002264,1003538,2,125
1002264,1005062,2,116
1000900,1000898,2,110
1000898,1000900,2,110
1000898,1002957,2,99
1002957,1000898,2,99
1004188,1004190,2,23
1005062,1000944,2,131
1005062,1003538,2,94
1005062,1002264,2,116
1001247,1000944,2,34
1001247,1002012,2,111
1001247,1008646,2,86
1001247,1003264,2,102
1003264,1000944,2,134
1003264,1001247,2,102
1000600,1005034,2,24
1000270,1000484,2,22
1003392,1003320,2,27
1003392,1001578,2,119
1000838,1001833,2,63
1000838,1001650,2,89
1000838,1001410,2,130
1001833,1000838,2,63
1001833,1001650,2,138
1001833,1001410,2,66
1000578,1006747,2,93
1006747,1000578,2,93
1000226,1000227,2,25
1000226,1002252,2,133
1000761,1000453,2,54
1000761,1008488,2,107
1000761,1002608,2,121
1008483,1002251,2,120
1008483,1000227,2,128
1008483,1002252,2,65
1008483,1000831,2,62
1008483,1000608,2,112
1008484,1008485,2,111
1008485,1008484,2,111
1000312,1001654,2,8
1002251,1008483,2,120
1002251,1002252,2,142
1002251,1000831,2,122
1002251,1000608,2,16
1000453,1000761,2,54
1000453,1008293,2,129
1000453,1008488,2,82
1000453,1002252,2,123
1000453,1002608,2,88
1000453,1000831,2,129
1000227,1000226,2,25
1000227,1008483,2,128
1000227,1002252,2,108
1000227,1000831,2,128
1001650,1000838,2,89
1001650,1001833,2,138
1001410,1000838,2,130
1001410,1001833,2,66
1002618,1002619,2,21
1002618,1002617,2,94
1002618,1004179,2,70
1001845,1001077,2,22
1003406,1003407,2,29
1001395,1002675,2,120
1001395,1001955,2,42
1001395,1001610,2,124
1001610,1002675,2,24
1001610,1001955,2,89
1001610,1001395,2,124
1003456,1006226,2,23
1003204,1000820,2,86
1003204,1003232,2,23
1008645,1000980,2,84
1003761,1008143,2,30
1000366,1001706,2,106
1000366,1000365,2,31
1000096,1000095,2,32
1003431,1000762,2,124
1003431,1001719,2,60
1001045,1002877,2,122
1002877,1001045,2,122
1002877,1001539,2,135
1002877,1001538,2,137
1000762,1003431,2,124
1000762,1000763,2,77
1000762,1000910,2,99
1000762,1001719,2,101
1000763,1000762,2,77
1000763,1008293,2,131
1000763,1000910,2,28
1008293,1000453,2,129
1008293,1000763,2,131
1008293,1008488,2,48
1008293,1000910,2,113
1008293,1002608,2,42
1001654,1000312,2,8
1008488,1000761,2,107
1008488,1000453,2,82
1008488,1008293,2,48
1008488,1002608,2,21
1000910,1000762,2,99
1000910,1000763,2,28
1000910,1008293,2,113
1001719,1003431,2,60
1001719,1000762,2,101
1000095,1000096,2,32
1001706,1000366,2,106
1001706,1000365,2,121
1001706,1004110,2,139
1000365,1000366,2,31
1000365,1001706,2,121
1001787,1001788,2,29
1002917,1002959,2,137
1002917,1000060,2,12
1002917,1000534,2,34
1002948,1001531,2,125
1002948,1002959,2,15
1002948,1000061,2,79
1002948,1000534,2,142
1001531,1002948,2,125
1001531,1002959,2,132
1001531,1002883,2,136
1001531,1002964,2,83
1001531,1000061,2,89
1002890,1008142,2,100
1002890,1002901,2,111
1002890,1002886,2,68
1002093,1002918,2,96
1002093,1002905,2,142
1000223,1000224,2,58
1000223,1000225,2,54
1000632,1009142,2,23
1000224,1000223,2,58
1000224,1000225,2,11
1003372,1003371,2,17
1002918,1002093,2,96
1002905,1002093,2,142
1002905,1002901,2,123
1002959,1002917,2,137
1002959,1002948,2,15
1002959,1001531,2,132
1002959,1000060,2,138
1002959,1000061,2,75
1002959,1000534,2,129
1000060,1002917,2,12
1000060,1002959,2,138
1000060,1000534,2,23
1002080,1001673,2,124
1002080,1000273,2,117
1002080,1002081,2,45
1002080,1002519,2,116
1002080,1002011,2,83
1002080,1001672,2,109
1004240,1000383,2,115
1004240,1006277,2,107
1004240,1001810,2,99
1004240,1001183,2,104
1004240,1000273,2,102
1004240,1001809,2,127
1004240,1001181,2,129
1000383,1004240,2,115
1000383,1001810,2,95
1000383,1001183,2,71
1000383,1000273,2,128
1000383,1001809,2,55
1000383,1001181,2,60
1003683,1000823,2,114
1003683,1000502,2,140
1000823,1003683,2,114
1000823,1002560,2,111
1000823,1000049,2,115
1002560,1000823,2,111
1003415,1001984,2,98
1003415,1001629,2,107
1001984,1003415,2,98
1001984,1001629,2,126
1001418,1003247,2,123
1001418,1006278,2,125
1002537,1000514,2,71
1002413,1002414,2,21
1002413,1002415,2,74
1002022,1002528,2,53
1001710,1000949,2,60
1005139,1005118,2,98
1005139,1002041,2,22
1005139,1003170,2,53
1002529,1001414,2,39
1002530,1005102,2,51
1002530,1002532,2,108
1003385,1001626,2,129
1003385,1003386,2,46
1001626,1003385,2,129
1001626,1005100,2,51
1001626,1003386,2,129
1002533,1002536,2,38
1002534,1000401,2,117
1001253,1003379,2,28
1004086,1001692,2,85
1004086,1001693,2,86
1004086,1004087,2,29
1008667,1001398,2,28
1004214,1004215,2,46
1000427,1008666,2,71
1008666,1000427,2,71
1008665,1002355,2,15
1002191,1001336,2,127
1002191,1000198,2,120
1002191,1002289,2,17
1008668,1007618,2,66
1008668,1003162,2,140
1008668,1000959,2,105
1008668,1000368,2,48
1002289,1001336,2,124
