route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
30000124,25101001,251010011067S4,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S5,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S6,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S7,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S8,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S9,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S10,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S11,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S12,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S13,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S14,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S2,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S3,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S4,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S5,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S6,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S7,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S8,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011068S9,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S10,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S11,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S12,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S13,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S14,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S15,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S2,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S3,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S4,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S5,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S6,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S7,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S8,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021024S9,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S10,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S11,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S12,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S13,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S14,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S2,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S3,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S4,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S5,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S6,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S7,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S8,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101002,251010021025S9,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000125,25101001,251010010044S10,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S11,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S12,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S13,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S14,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S2,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S3,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S4,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S5,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S6,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S7,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S8,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010044S9,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S10,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S11,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S12,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S13,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S2,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S3,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S4,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S5,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S6,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S7,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S8,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010045S9,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010047S2,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010047S3,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010047S4,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010047S5,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010047S6,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010047S7,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S10,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S11,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S12,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S13,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S2,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S3,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S4,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S5,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S6,MRT SURIAN - ARA DAMANSARA,0,1000000254
