trip_id,route_id,service_id,shape_id,trip_headsign,direction_id
251010020201S15,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S16,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S17,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S18,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S2,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S3,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S4,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S5,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S6,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S7,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S8,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020201S9,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S10,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S11,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S12,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S13,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S14,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S2,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S3,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S4,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S5,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S6,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S7,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S8,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010020202S9,30000041,25101002,1000000310,MRT TAMAN CONNAUGHT - TAMAN CHERAS AWANA,0
251010010212S10,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S11,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S12,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S13,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S14,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S15,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S16,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S17,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S18,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S19,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S2,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S3,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S4,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S5,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S6,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S7,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S8,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010212S9,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S10,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S11,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S12,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S13,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S14,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S2,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S3,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S4,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S5,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S6,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S7,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S8,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010213S9,30000044,25101001,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S10,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S11,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S12,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S13,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S14,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S15,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S16,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S17,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S18,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S2,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S3,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S4,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S5,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S6,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S7,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S8,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020212S9,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S10,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S11,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S12,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S13,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S14,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S2,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S3,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S4,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S5,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S6,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S7,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S8,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010020213S9,30000044,25101002,1000000490,MRT TAMAN SUNTEX - TAMAN KEMACAHAYA,0
251010010214S10,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S11,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S12,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S13,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S14,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S15,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S16,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S17,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S18,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S19,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S2,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S3,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S4,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S5,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S6,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S7,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S8,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010214S9,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S10,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S11,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S12,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S13,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S14,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S2,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S3,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S4,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S5,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S6,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S7,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S8,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010215S9,30000045,25101001,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S10,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S11,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S12,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S13,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S14,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S15,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S16,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S17,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S18,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S2,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S3,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S4,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S5,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S6,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S7,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S8,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020214S9,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S10,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S11,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S12,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S13,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S14,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S2,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S3,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S4,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S5,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S6,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S7,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S8,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010020215S9,30000045,25101002,1000000502,MRT SRI RAYA - TAMAN TUN PERAK / TAMAN MEGAH,0
251010010221S10,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S11,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S12,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S13,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S14,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S15,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S16,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S17,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S18,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S19,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S2,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S20,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S3,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S4,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S5,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S6,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S7,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S8,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010221S9,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S10,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S11,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S12,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S13,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S2,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S3,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S4,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S5,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S6,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S7,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S8,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010222S9,30000046,25101001,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S10,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S11,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S12,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S13,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S14,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S15,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S16,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S17,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S18,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S2,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S3,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S4,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S5,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S6,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S7,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S8,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020221S9,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S10,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S11,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S12,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S13,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S14,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S2,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S3,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S4,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S5,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S6,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S7,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S8,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010020222S9,30000046,25101002,1000000109,MRT BATU SEBELAS CHERAS - TAMAN CHERAS JAYA,0
251010010150S10,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S11,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S12,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S13,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S14,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S15,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S16,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S17,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S2,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S3,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S4,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S5,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S6,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S7,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S8,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010150S9,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S10,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S11,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S12,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S13,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S14,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S15,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S16,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S17,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S2,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S3,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S4,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S5,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S6,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S7,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S8,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010185S9,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S10,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S11,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S12,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S13,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S14,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S15,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S16,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S17,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S2,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S3,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S4,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S5,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S6,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S7,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S8,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010010190S9,30000056,25101001,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010020144S10,30000056,25101002,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010020144S11,30000056,25101002,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010020144S12,30000056,25101002,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010020144S13,30000056,25101002,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
251010020144S14,30000056,25101002,1000000457,MRT TAMAN CONNAUGHT - ALAM DAMAI,0
