trip_id,start_time,end_time,headway_secs,exact_times,agency_name
weekend_S4060_S406002_0rapidkl,06:00:00,09:20:00,2400,0,Rapid KL
weekend_S4060_S406002_1rapidkl,10:05:00,15:20:00,2700,0,Rapid KL
weekend_S4060_S406002_2rapidkl,16:00:00,22:00:00,2400,0,Rapid KL
weekday_S0100_S010002_0rapidkl,06:00:00,23:30:00,600,0,Rapid KL
weekend_S0100_S010002_0rapidkl,06:00:00,23:30:00,600,0,Rapid KL
weekend_S3040_S304002_0rapidkl,06:00:00,09:30:00,10800,0,Rapid KL
weekend_S3040_S304002_1rapidkl,12:30:00,21:30:00,10800,0,Rapid KL
weekday_S1040_S104002_0rapidkl,06:00:00,19:30:00,1800,0,Rapid KL
weekday_S1040_S104002_1rapidkl,20:00:00,21:00:00,3600,0,Rapid KL
weekend_S1040_S104002_0rapidkl,06:00:00,19:30:00,1800,0,Rapid KL
weekend_S1040_S104002_1rapidkl,20:00:00,21:00:00,3600,0,Rapid KL
weekday_S1140_S114002_0rapidkl,06:00:00,06:40:00,1200,0,Rapid KL
weekday_S1140_S114002_1rapidkl,07:00:00,19:00:00,1800,0,Rapid KL
weekday_S1140_S114002_2rapidkl,19:40:00,20:10:00,1800,0,Rapid KL
weekday_S1140_S114002_3rapidkl,21:00:00,21:20:00,3000,0,Rapid KL
weekend_S1030_S103002_0rapidkl,06:00:00,21:00:00,1800,0,Rapid KL
weekend_S1140_S114002_0rapidkl,06:00:00,06:40:00,1200,0,Rapid KL
weekend_S1140_S114002_1rapidkl,07:00:00,19:00:00,1800,0,Rapid KL
weekend_S1140_S114002_2rapidkl,19:40:00,20:10:00,1800,0,Rapid KL
weekday_S3020_S302002_0rapidkl,06:00:00,06:30:00,1800,0,Rapid KL
weekday_S3020_S302002_1rapidkl,07:30:00,08:00:00,1800,0,Rapid KL
weekday_S3020_S302002_2rapidkl,09:00:00,09:30:00,1800,0,Rapid KL
weekday_S3020_S302002_3rapidkl,10:30:00,11:00:00,1800,0,Rapid KL
weekday_S3020_S302002_4rapidkl,12:00:00,12:30:00,1800,0,Rapid KL
weekday_S3020_S302002_5rapidkl,13:30:00,14:00:00,1800,0,Rapid KL
weekday_S3020_S302002_6rapidkl,15:00:00,15:30:00,1800,0,Rapid KL
weekday_S3020_S302002_7rapidkl,16:30:00,17:00:00,1800,0,Rapid KL
weekday_S3020_S302002_8rapidkl,18:00:00,18:30:00,1800,0,Rapid KL
weekday_S3020_S302002_9rapidkl,19:30:00,20:15:00,2700,0,Rapid KL
weekday_S3020_S302002_10rapidkl,21:00:00,21:30:00,1800,0,Rapid KL
weekend_S3020_S302002_0rapidkl,06:00:00,06:30:00,1800,0,Rapid KL
weekend_S3020_S302002_1rapidkl,07:30:00,08:00:00,1800,0,Rapid KL
weekend_S3020_S302002_2rapidkl,09:00:00,09:30:00,1800,0,Rapid KL
weekend_S3020_S302002_3rapidkl,10:30:00,11:00:00,1800,0,Rapid KL
weekend_S3020_S302002_4rapidkl,12:00:00,12:30:00,1800,0,Rapid KL
weekend_S3020_S302002_5rapidkl,13:30:00,14:00:00,1800,0,Rapid KL
weekend_S3020_S302002_6rapidkl,15:00:00,15:30:00,1800,0,Rapid KL
weekend_S3020_S302002_7rapidkl,16:30:00,17:00:00,1800,0,Rapid KL
weekend_S3020_S302002_8rapidkl,18:00:00,18:30:00,1800,0,Rapid KL
weekend_S3020_S302002_9rapidkl,19:30:00,20:15:00,2700,0,Rapid KL
weekend_S3020_S302002_10rapidkl,21:00:00,21:30:00,1800,0,Rapid KL
weekday_S3040_S304002_0rapidkl,06:30:00,09:30:00,10800,0,Rapid KL
weekday_S3040_S304002_1rapidkl,12:30:00,21:30:00,10800,0,Rapid KL
weekday_R0200_R020002_0rapidkl,06:35:00,08:05:00,1800,0,Rapid KL
weekday_R0200_R020002_1rapidkl,17:35:00,18:05:00,1800,0,Rapid KL
weekday_R0200_R020002_2rapidkl,18:40:00,19:10:00,1800,0,Rapid KL
weekday_P0020_P002002_0rapidkl,06:00:00,08:00:00,1200,0,Rapid KL
weekday_P0020_P002002_1rapidkl,08:25:00,15:30:00,1500,0,Rapid KL
weekday_P0020_P002002_2rapidkl,16:00:00,21:00:00,1800,0,Rapid KL
weekend_P0020_P002002_0rapidkl,06:00:00,09:00:00,1800,0,Rapid KL
weekend_P0020_P002002_1rapidkl,09:35:00,18:55:00,2100,0,Rapid KL
weekend_P0020_P002002_2rapidkl,19:30:00,21:00:00,1800,0,Rapid KL
weekday_P0030_P003002_0rapidkl,06:00:00,08:00:00,1200,0,Rapid KL
weekday_P0030_P003002_1rapidkl,08:25:00,19:40:00,1500,0,Rapid KL
weekday_P0030_P003002_2rapidkl,20:00:00,21:00:00,1200,0,Rapid KL
weekend_P0030_P003002_0rapidkl,06:00:00,09:00:00,1800,0,Rapid KL
weekend_P0030_P003002_1rapidkl,09:35:00,18:30:00,2100,0,Rapid KL
weekend_P0030_P003002_2rapidkl,18:55:00,19:00:00,1800,0,Rapid KL
weekend_P0030_P003002_3rapidkl,19:30:00,21:00:00,1800,0,Rapid KL
weekday_P0040_P004002_0rapidkl,06:00:00,08:30:00,1500,0,Rapid KL
weekday_P0040_P004002_1rapidkl,09:00:00,21:00:00,1800,0,Rapid KL
weekday_P0050_P005002_0rapidkl,06:00:00,08:00:00,1800,0,Rapid KL
weekday_P0050_P005002_1rapidkl,08:40:00,18:00:00,2400,0,Rapid KL
weekday_P0050_P005002_2rapidkl,18:45:00,21:00:00,2700,0,Rapid KL
weekend_P0050_P005002_0rapidkl,06:00:00,07:30:00,2700,0,Rapid KL
weekend_P0050_P005002_1rapidkl,08:30:00,16:30:00,3600,0,Rapid KL
weekend_P0050_P005002_2rapidkl,17:45:00,18:45:00,3600,0,Rapid KL
weekend_P0050_P005002_3rapidkl,20:00:00,21:00:00,3600,0,Rapid KL
weekday_S4060_S406002_0rapidkl,06:00:00,09:20:00,2400,0,Rapid KL
weekday_S4060_S406002_1rapidkl,10:05:00,15:20:00,2700,0,Rapid KL
weekday_S4060_S406002_2rapidkl,16:00:00,22:00:00,2400,0,Rapid KL
weekend_S0030_S003002_0rapidkl,06:00:00,07:20:00,1200,0,Rapid KL
weekend_S0030_S003002_1rapidkl,07:50:00,08:50:00,1800,0,Rapid KL
weekend_S0030_S003002_2rapidkl,09:10:00,10:40:00,1800,0,Rapid KL
weekend_S0030_S003002_3rapidkl,11:00:00,12:30:00,1800,0,Rapid KL
weekend_S0030_S003002_4rapidkl,12:50:00,14:20:00,1800,0,Rapid KL
weekend_S0030_S003002_5rapidkl,14:40:00,16:10:00,1800,0,Rapid KL
weekend_S0030_S003002_6rapidkl,16:30:00,18:00:00,1800,0,Rapid KL
weekend_S0030_S003002_7rapidkl,18:20:00,19:20:00,1800,0,Rapid KL
weekend_S0030_S003002_8rapidkl,20:00:00,22:00:00,1800,0,Rapid KL
weekday_S0030_S003002_0rapidkl,06:00:00,07:20:00,1200,0,Rapid KL
weekday_S0030_S003002_1rapidkl,07:50:00,08:50:00,1800,0,Rapid KL
weekday_S0030_S003002_2rapidkl,09:10:00,10:40:00,1800,0,Rapid KL
weekday_S0030_S003002_3rapidkl,11:00:00,12:30:00,1800,0,Rapid KL
weekday_S0030_S003002_4rapidkl,12:50:00,14:20:00,1800,0,Rapid KL
weekday_S0030_S003002_5rapidkl,14:40:00,16:10:00,1800,0,Rapid KL
weekday_S0030_S003002_6rapidkl,16:30:00,18:00:00,1800,0,Rapid KL
weekday_S0030_S003002_7rapidkl,18:20:00,19:20:00,1800,0,Rapid KL
weekday_S0030_S003002_8rapidkl,20:00:00,22:00:00,1800,0,Rapid KL
weekend_S1060_S106002_0rapidkl,06:00:00,06:25:00,1800,0,Rapid KL
weekend_S1060_S106002_1rapidkl,06:30:00,18:45:00,2100,0,Rapid KL
weekend_S1060_S106002_2rapidkl,19:20:00,21:20:00,2400,0,Rapid KL
weekday_S1060_S106002_0rapidkl,06:00:00,06:25:00,1800,0,Rapid KL
weekday_S1060_S106002_1rapidkl,06:30:00,18:45:00,2100,0,Rapid KL
weekday_S1060_S106002_2rapidkl,19:20:00,21:20:00,2400,0,Rapid KL
weekday_S1070_S107002_0rapidkl,06:00:00,07:30:00,1800,0,Rapid KL
weekday_S1070_S107002_1rapidkl,08:05:00,08:35:00,2100,0,Rapid KL
weekday_S1070_S107002_2rapidkl,08:35:00,19:05:00,2100,0,Rapid KL
weekday_S1070_S107002_3rapidkl,19:40:00,21:00:00,2400,0,Rapid KL
weekday_S1070_S107002_4rapidkl,21:30:00,21:31:00,1800,0,Rapid KL
weekend_S1170_S117002_0rapidkl,06:00:00,06:01:00,2700,0,Rapid KL
weekend_S1170_S117002_1rapidkl,06:45:00,17:15:00,2700,0,Rapid KL
weekend_S1170_S117002_2rapidkl,18:00:00,18:01:00,3600,0,Rapid KL
weekend_S1170_S117002_3rapidkl,19:00:00,19:45:00,2700,0,Rapid KL
weekend_S1170_S117002_4rapidkl,20:30:00,21:30:00,3600,0,Rapid KL
weekday_S1170_S117002_0rapidkl,06:00:00,06:01:00,2700,0,Rapid KL
weekday_S1170_S117002_1rapidkl,06:45:00,17:15:00,2700,0,Rapid KL
weekday_S1170_S117002_2rapidkl,18:00:00,18:01:00,3600,0,Rapid KL
weekday_S1170_S117002_3rapidkl,19:00:00,19:45:00,2700,0,Rapid KL
weekday_S1170_S117002_4rapidkl,20:30:00,21:30:00,3600,0,Rapid KL
weekday_S0120_S012002_0rapidkl,07:45:00,08:15:00,900,0,Rapid KL
weekday_S0120_S012002_1rapidkl,08:15:00,08:50:00,900,0,Rapid KL
weekday_S0120_S012002_2rapidkl,17:30:00,18:45:00,900,0,Rapid KL
weekend_S6060_S606002_0rapidkl,08:00:00,10:00:00,1200,0,Rapid KL
weekend_S6060_S606002_1rapidkl,10:40:00,12:00:00,2400,0,Rapid KL
weekend_S6060_S606002_2rapidkl,12:20:00,14:20:00,1200,0,Rapid KL
weekend_S6060_S606002_3rapidkl,15:00:00,16:20:00,2400,0,Rapid KL
weekend_S6060_S606002_4rapidkl,16:40:00,19:00:00,1200,0,Rapid KL
weekend_S6060_S606002_5rapidkl,19:40:00,21:00:00,2400,0,Rapid KL
weekend_S6060_S606002_6rapidkl,21:20:00,22:40:00,1200,0,Rapid KL
weekday_T7860_T786002_0rapidkl,06:00:00,09:00:00,1800,0,Rapid KL
weekday_T7860_T786002_1rapidkl,09:40:00,17:30:00,2400,0,Rapid KL
weekday_T7860_T786002_2rapidkl,17:30:00,19:00:00,1800,0,Rapid KL
weekday_T7860_T786002_3rapidkl,19:40:00,20:30:00,3000,0,Rapid KL
weekday_T7860_T786002_4rapidkl,21:30:00,23:30:00,3600,0,Rapid KL
weekend_T7860_T786002_0rapidkl,06:00:00,09:00:00,1800,0,Rapid KL
weekend_T7860_T786002_1rapidkl,09:40:00,17:30:00,2400,0,Rapid KL
weekend_T7860_T786002_2rapidkl,17:30:00,19:00:00,1800,0,Rapid KL
weekend_T7860_T786002_3rapidkl,19:40:00,20:30:00,3000,0,Rapid KL
weekend_T7860_T786002_4rapidkl,21:30:00,23:30:00,3600,0,Rapid KL
weekend_U1510_U151002_0rapidkl,06:00:00,07:00:00,1800,0,Rapid KL
weekend_U1510_U151001_0rapidkl,07:15:00,08:25:00,1800,0,Rapid KL
weekend_U1510_U151002_1rapidkl,06:30:00,07:30:00,1800,0,Rapid KL
weekend_U1510_U151001_1rapidkl,08:30:00,09:30:00,1800,0,Rapid KL
weekend_U1510_U151002_2rapidkl,09:00:00,10:30:00,5400,0,Rapid KL
weekend_U1510_U151001_2rapidkl,10:45:00,12:15:00,5400,0,Rapid KL
weekend_U1510_U151002_3rapidkl,11:15:00,12:45:00,2700,0,Rapid KL
weekend_U1510_U151001_3rapidkl,13:00:00,14:30:00,2700,0,Rapid KL
weekend_U1510_U151002_4rapidkl,14:15:00,15:45:00,2700,0,Rapid KL
weekend_U1510_U151001_4rapidkl,16:00:00,17:30:00,5400,0,Rapid KL
weekend_U1510_U151002_5rapidkl,15:00:00,16:30:00,2700,0,Rapid KL
weekend_U1510_U151001_5rapidkl,16:45:00,18:15:00,2700,0,Rapid KL
weekend_U1510_U151002_6rapidkl,18:00:00,19:30:00,2700,0,Rapid KL
weekend_U1510_U151001_6rapidkl,19:45:00,21:15:00,5400,0,Rapid KL
weekend_U1510_U151002_7rapidkl,19:30:00,21:00:00,2700,0,Rapid KL
weekend_U1510_U151001_7rapidkl,21:30:00,22:50:00,5400,0,Rapid KL
weekend_U1510_U151002_8rapidkl,20:30:00,21:30:00,5400,0,Rapid KL
weekend_U1510_U151001_8rapidkl,22:00:00,23:15:00,3600,0,Rapid KL
weekday_S2060_S206002_0rapidkl,06:30:00,07:30:00,3600,0,Rapid KL
weekday_S2060_S206001_0rapidkl,07:10:00,21:30:00,3600,0,Rapid KL
weekday_S2060_S206002_1rapidkl,08:00:00,09:00:00,3600,0,Rapid KL
weekday_S2060_S206001_1rapidkl,08:40:00,21:30:00,3600,0,Rapid KL
weekday_S2060_S206002_2rapidkl,12:00:00,13:00:00,3600,0,Rapid KL
weekday_S2060_S206001_2rapidkl,12:40:00,21:30:00,3600,0,Rapid KL
weekday_S2060_S206002_3rapidkl,14:30:00,15:30:00,3600,0,Rapid KL
weekday_S2060_S206001_3rapidkl,15:10:00,21:30:00,3600,0,Rapid KL
weekday_S2060_S206002_4rapidkl,18:00:00,18:35:00,3600,0,Rapid KL
weekday_S2060_S206001_4rapidkl,18:40:00,19:15:00,3600,0,Rapid KL
weekday_S2060_S206002_5rapidkl,19:00:00,19:35:00,3600,0,Rapid KL
weekday_S2060_S206001_5rapidkl,19:40:00,20:15:00,3600,0,Rapid KL
weekday_S2060_S206002_6rapidkl,20:00:00,20:35:00,3600,0,Rapid KL
weekday_S2060_S206001_7rapidkl,06:30:00,07:05:00,3600,0,Rapid KL
weekend_S2060_S206002_0rapidkl,06:30:00,07:30:00,3600,0,Rapid KL
weekend_S2060_S206001_0rapidkl,07:10:00,21:30:00,3600,0,Rapid KL
weekend_S2060_S206002_1rapidkl,08:00:00,09:00:00,3600,0,Rapid KL
weekend_S2060_S206001_1rapidkl,08:40:00,21:30:00,3600,0,Rapid KL
weekend_S2060_S206002_2rapidkl,12:00:00,13:00:00,3600,0,Rapid KL
weekend_S2060_S206001_2rapidkl,12:40:00,21:30:00,3600,0,Rapid KL
weekend_S2060_S206002_3rapidkl,14:30:00,15:30:00,3600,0,Rapid KL
weekend_S2060_S206001_3rapidkl,15:10:00,21:30:00,3600,0,Rapid KL
weekend_S2060_S206002_4rapidkl,18:00:00,18:35:00,3600,0,Rapid KL
weekend_S2060_S206001_4rapidkl,18:40:00,19:15:00,3600,0,Rapid KL
weekend_S2060_S206002_5rapidkl,19:00:00,19:35:00,3600,0,Rapid KL
weekend_S2060_S206001_5rapidkl,19:40:00,20:15:00,3600,0,Rapid KL
weekend_S2060_S206002_6rapidkl,20:00:00,20:35:00,3600,0,Rapid KL
weekend_S2060_S206001_7rapidkl,06:30:00,07:05:00,3600,0,Rapid KL
weekend_P0010_P001002_0rapidkl,06:00:00,09:00:00,1200,0,Rapid KL
weekend_P0010_P001001_0rapidkl,06:46:00,10:11:00,1200,0,Rapid KL
weekend_P0010_P001002_1rapidkl,09:30:00,12:00:00,1800,0,Rapid KL
weekend_P0010_P001001_1rapidkl,10:21:00,13:16:00,1800,0,Rapid KL
weekend_P0010_P001002_2rapidkl,12:25:00,17:00:00,1500,0,Rapid KL
weekend_P0010_P001001_2rapidkl,13:16:00,18:16:00,1500,0,Rapid KL
weekend_P0010_P001002_3rapidkl,17:30:00,18:30:00,1800,0,Rapid KL
weekend_P0010_P001001_3rapidkl,18:21:00,19:46:00,1800,0,Rapid KL
weekend_P0010_P001002_4rapidkl,19:00:00,21:00:00,1800,0,Rapid KL
weekend_P0010_P001001_4rapidkl,19:46:00,22:11:00,1800,0,Rapid KL
weekend_S4080_S408002_0rapidkl,06:00:00,06:10:00,1800,0,Rapid KL
weekend_S4080_S408002_1rapidkl,06:30:00,06:40:00,1800,0,Rapid KL
weekend_S4080_S408002_2rapidkl,07:00:00,08:00:00,1800,0,Rapid KL
weekend_S4080_S408002_3rapidkl,08:30:00,16:00:00,1800,0,Rapid KL
weekend_S4080_S408002_4rapidkl,16:30:00,19:30:00,1800,0,Rapid KL
weekend_S4080_S408002_5rapidkl,20:00:00,20:10:00,1800,0,Rapid KL
weekend_S4080_S408002_6rapidkl,20:30:00,22:00:00,1800,0,Rapid KL
weekday_S5010_S501002_0rapidkl,07:45:00,08:00:00,900,0,Rapid KL
weekday_S5010_S501002_1rapidkl,08:20:00,09:00:00,1200,0,Rapid KL
weekday_S5010_S501002_2rapidkl,10:00:00,17:00:00,3600,0,Rapid KL
weekday_S5010_S501002_3rapidkl,17:25:00,17:50:00,1500,0,Rapid KL
weekday_S5010_S501002_4rapidkl,18:10:00,18:20:00,1200,0,Rapid KL
weekend_S1190_S119002_0rapidkl,06:00:00,06:19:00,1200,0,Rapid KL
weekend_S1190_S119002_1rapidkl,06:20:00,06:40:00,1200,0,Rapid KL
weekend_S1190_S119002_2rapidkl,07:10:00,07:30:00,1800,0,Rapid KL
weekend_S1190_S119002_3rapidkl,07:40:00,07:59:00,4200,0,Rapid KL
weekend_S1190_S119002_4rapidkl,08:00:00,08:59:00,4200,0,Rapid KL
weekend_S1190_S119002_5rapidkl,09:10:00,10:19:00,4200,0,Rapid KL
weekend_S1190_S119002_6rapidkl,10:20:00,12:39:00,4200,0,Rapid KL
weekend_S1190_S119002_7rapidkl,12:40:00,13:49:00,4200,0,Rapid KL
weekend_S1190_S119002_8rapidkl,13:50:00,14:59:00,4200,0,Rapid KL
weekend_S1190_S119002_9rapidkl,15:00:00,16:09:00,4200,0,Rapid KL
weekend_S1190_S119002_10rapidkl,16:10:00,17:19:00,4200,0,Rapid KL
weekend_S1190_S119002_11rapidkl,17:20:00,18:29:00,4200,0,Rapid KL
weekend_S1190_S119002_12rapidkl,18:30:00,19:39:00,4200,0,Rapid KL
weekend_S1190_S119002_13rapidkl,19:40:00,20:59:00,4200,0,Rapid KL
weekend_S1190_S119002_14rapidkl,21:00:00,22:59:00,4800,0,Rapid KL
weekday_S1390_S139002_0rapidkl,06:00:00,07:10:00,5400,0,Rapid KL
weekday_S1390_S139001_0rapidkl,08:00:00,09:10:00,5400,0,Rapid KL
weekday_S1390_S139002_1rapidkl,07:30:00,08:50:00,9000,0,Rapid KL
weekday_S1390_S139001_1rapidkl,09:50:00,11:10:00,9000,0,Rapid KL
weekday_S1390_S139002_2rapidkl,10:00:00,11:15:00,7200,0,Rapid KL
weekday_S1390_S139001_2rapidkl,12:00:00,13:20:00,7200,0,Rapid KL
weekday_S1390_S139002_3rapidkl,12:00:00,13:20:00,7200,0,Rapid KL
weekday_S1390_S139001_3rapidkl,14:00:00,15:15:00,7200,0,Rapid KL
weekday_S1390_S139002_4rapidkl,14:00:00,15:20:00,7200,0,Rapid KL
weekday_S1390_S139001_4rapidkl,16:00:00,17:15:00,7200,0,Rapid KL
weekday_S1390_S139002_5rapidkl,16:00:00,17:20:00,7200,0,Rapid KL
weekday_S1390_S139001_5rapidkl,18:00:00,19:50:00,7200,0,Rapid KL
weekday_S1390_S139002_6rapidkl,18:00:00,19:20:00,7200,0,Rapid KL
weekday_S1390_S139001_6rapidkl,20:00:00,21:20:00,7200,0,Rapid KL
weekday_S1390_S139002_7rapidkl,20:00:00,21:20:00,5400,0,Rapid KL
weekday_S1390_S139002_8rapidkl,21:30:00,22:30:00,5400,0,Rapid KL
weekend_S1390_S139002_0rapidkl,06:00:00,07:10:00,5400,0,Rapid KL
weekend_S1390_S139001_0rapidkl,08:00:00,09:10:00,5400,0,Rapid KL
weekend_S1390_S139002_1rapidkl,07:30:00,08:40:00,9000,0,Rapid KL
weekend_S1390_S139001_1rapidkl,09:50:00,11:00:00,9000,0,Rapid KL
weekend_S1390_S139002_2rapidkl,10:00:00,12:00:00,7200,0,Rapid KL
weekend_S1390_S139001_2rapidkl,12:00:00,14:00:00,7200,0,Rapid KL
weekend_S1390_S139002_3rapidkl,14:00:00,15:20:00,7200,0,Rapid KL
weekend_S1390_S139001_3rapidkl,16:00:00,17:10:00,7200,0,Rapid KL
weekend_S1390_S139002_4rapidkl,16:00:00,18:00:00,7200,0,Rapid KL
weekend_S1390_S139001_4rapidkl,18:00:00,20:00:00,7200,0,Rapid KL
weekend_S1390_S139002_5rapidkl,20:00:00,21:20:00,5400,0,Rapid KL
weekend_S1390_S139002_6rapidkl,21:30:00,22:30:00,5400,0,Rapid KL
weekday_S1490_S149002_0rapidkl,06:00:00,07:00:00,3600,0,Rapid KL
weekday_S1490_S149002_1rapidkl,07:00:00,08:00:00,3600,0,Rapid KL
weekday_S1490_S149002_2rapidkl,08:00:00,09:00:00,5400,0,Rapid KL
weekday_S1490_S149002_3rapidkl,09:30:00,10:30:00,5400,0,Rapid KL
weekday_S1490_S149002_4rapidkl,11:00:00,12:00:00,5400,0,Rapid KL
weekday_S1490_S149002_5rapidkl,12:30:00,13:30:00,5400,0,Rapid KL
weekday_S1490_S149002_6rapidkl,14:00:00,15:00:00,5400,0,Rapid KL
weekday_S1490_S149002_7rapidkl,15:30:00,16:30:00,6300,0,Rapid KL
weekday_S1490_S149002_8rapidkl,17:15:00,18:15:00,4500,0,Rapid KL
weekday_S1490_S149002_9rapidkl,18:30:00,19:30:00,5400,0,Rapid KL
weekday_S1490_S149002_10rapidkl,20:00:00,20:59:00,3600,0,Rapid KL
weekday_S1490_S149002_11rapidkl,21:00:00,22:00:00,3600,0,Rapid KL
weekend_S1490_S149002_0rapidkl,06:00:00,06:59:00,3600,0,Rapid KL
weekend_S1490_S149002_1rapidkl,07:00:00,07:59:00,3600,0,Rapid KL
weekend_S1490_S149002_2rapidkl,08:00:00,09:00:00,3600,0,Rapid KL
weekend_S1490_S149002_3rapidkl,09:30:00,10:30:00,5700,0,Rapid KL
weekend_S1490_S149002_4rapidkl,11:00:00,11:30:00,5400,0,Rapid KL
weekend_S1490_S149002_5rapidkl,12:30:00,13:30:00,5400,0,Rapid KL
weekend_S1490_S149002_6rapidkl,14:00:00,15:00:00,5400,0,Rapid KL
weekend_S1490_S149002_7rapidkl,15:30:00,16:30:00,5400,0,Rapid KL
weekend_S1490_S149002_8rapidkl,17:15:00,18:15:00,5700,0,Rapid KL
weekend_S1490_S149002_9rapidkl,18:30:00,19:30:00,4500,0,Rapid KL
weekend_S1490_S149002_10rapidkl,20:00:00,21:00:00,5400,0,Rapid KL
weekend_S1490_S149002_11rapidkl,21:00:00,22:00:00,1800,0,Rapid KL
weekday_P0010_P001002_0rapidkl,06:00:00,07:00:00,900,0,Rapid KL
weekday_P0010_P001001_0rapidkl,07:11:00,08:11:00,900,0,Rapid KL
weekday_P0010_P001002_1rapidkl,07:20:00,08:00:00,1200,0,Rapid KL
weekday_P0010_P001001_1rapidkl,08:31:00,09:11:00,1200,0,Rapid KL
weekday_P0010_P001002_2rapidkl,08:15:00,08:30:00,900,0,Rapid KL
weekday_P0010_P001001_2rapidkl,09:26:00,09:41:00,900,0,Rapid KL
weekday_P0010_P001002_3rapidkl,08:45:00,08:50:00,900,0,Rapid KL
weekday_P0010_P001001_3rapidkl,09:41:00,09:51:00,900,0,Rapid KL
weekday_P0010_P001002_4rapidkl,09:00:00,09:10:00,900,0,Rapid KL
weekday_P0010_P001001_4rapidkl,09:56:00,10:06:00,900,0,Rapid KL
weekday_P0010_P001002_5rapidkl,09:20:00,09:40:00,1200,0,Rapid KL
weekday_P0010_P001001_5rapidkl,10:16:00,10:36:00,1200,0,Rapid KL
weekday_P0010_P001002_6rapidkl,10:00:00,11:00:00,1200,0,Rapid KL
weekday_P0010_P001001_6rapidkl,11:01:00,12:01:00,1200,0,Rapid KL
weekday_P0010_P001002_7rapidkl,11:20:00,11:30:00,1200,0,Rapid KL
weekday_P0010_P001001_7rapidkl,12:21:00,12:31:00,1200,0,Rapid KL
weekday_P0010_P001002_8rapidkl,11:40:00,11:50:00,1200,0,Rapid KL
weekday_P0010_P001001_8rapidkl,12:41:00,12:51:00,1200,0,Rapid KL
weekday_P0010_P001002_9rapidkl,12:00:00,14:00:00,1200,0,Rapid KL
weekday_P0010_P001001_9rapidkl,13:01:00,15:01:00,1200,0,Rapid KL
weekday_P0010_P001002_10rapidkl,14:20:00,14:30:00,1200,0,Rapid KL
weekday_P0010_P001001_10rapidkl,15:21:00,15:31:00,1200,0,Rapid KL
weekday_P0010_P001002_11rapidkl,14:40:00,15:20:00,1200,0,Rapid KL
weekday_P0010_P001001_11rapidkl,15:41:00,16:21:00,1200,0,Rapid KL
weekday_P0010_P001002_12rapidkl,15:40:00,15:50:00,1200,0,Rapid KL
weekday_P0010_P001001_12rapidkl,16:41:00,16:51:00,1200,0,Rapid KL
weekday_P0010_P001002_13rapidkl,16:00:00,16:40:00,1200,0,Rapid KL
weekday_P0010_P001001_13rapidkl,17:21:00,18:01:00,1200,0,Rapid KL
weekday_P0010_P001002_14rapidkl,17:00:00,18:00:00,1200,0,Rapid KL
weekday_P0010_P001001_14rapidkl,18:41:00,19:41:00,1200,0,Rapid KL
weekday_P0010_P001002_15rapidkl,18:30:00,18:40:00,1800,0,Rapid KL
weekday_P0010_P001001_15rapidkl,19:21:00,19:31:00,1800,0,Rapid KL
weekday_P0010_P001002_16rapidkl,19:00:00,19:30:00,1800,0,Rapid KL
weekday_P0010_P001001_16rapidkl,19:51:00,20:21:00,1800,0,Rapid KL
weekday_P0010_P001002_17rapidkl,20:00:00,20:30:00,1800,0,Rapid KL
weekday_P0010_P001001_17rapidkl,20:51:00,21:21:00,1800,0,Rapid KL
weekday_P0010_P001002_18rapidkl,21:00:00,21:10:00,1800,0,Rapid KL
weekday_P0010_P001001_18rapidkl,21:51:00,22:01:00,1800,0,Rapid KL
weekend_U8010_U801002_0rapidkl,06:00:00,06:50:00,3600,0,Rapid KL
weekend_U8010_U801001_0rapidkl,07:00:00,08:00:00,3600,0,Rapid KL
weekend_U8010_U801002_1rapidkl,07:20:00,08:20:00,4800,0,Rapid KL
weekend_U8010_U801001_1rapidkl,08:30:00,09:30:00,4800,0,Rapid KL
weekend_U8010_U801002_2rapidkl,08:40:00,09:40:00,4800,0,Rapid KL
weekend_U8010_U801001_2rapidkl,10:00:00,11:00:00,4800,0,Rapid KL
weekend_U8010_U801002_3rapidkl,10:00:00,11:00:00,4800,0,Rapid KL
weekend_U8010_U801001_3rapidkl,11:10:00,12:10:00,4800,0,Rapid KL
weekend_U8010_U801002_4rapidkl,11:20:00,12:20:00,4800,0,Rapid KL
weekend_U8010_U801001_4rapidkl,12:30:00,13:30:00,4800,0,Rapid KL
weekend_U8010_U801002_5rapidkl,12:40:00,13:40:00,4800,0,Rapid KL
weekend_U8010_U801001_5rapidkl,14:05:00,15:05:00,4800,0,Rapid KL
weekend_U8010_U801002_6rapidkl,14:05:00,15:05:00,5100,0,Rapid KL
weekend_U8010_U801001_6rapidkl,15:30:00,16:30:00,5100,0,Rapid KL
weekend_U8010_U801002_7rapidkl,15:30:00,16:30:00,5100,0,Rapid KL
weekend_U8010_U801001_7rapidkl,16:40:00,17:40:00,5100,0,Rapid KL
weekend_U8010_U801002_8rapidkl,16:55:00,17:55:00,5100,0,Rapid KL
weekend_U8010_U801001_8rapidkl,18:10:00,19:10:00,5100,0,Rapid KL
weekend_U8010_U801002_9rapidkl,18:20:00,19:20:00,5100,0,Rapid KL
weekend_U8010_U801001_9rapidkl,19:30:00,20:30:00,5100,0,Rapid KL
weekend_U8010_U801002_10rapidkl,19:45:00,20:45:00,5100,0,Rapid KL
weekend_U8010_U801001_10rapidkl,21:00:00,21:50:00,5100,0,Rapid KL
